wdpa_id,taxon_class,vulnerable_species,non_vulnerable_species,total_species
36937,fw_fish,20,40,60
36939,Amphibian,3,27,30
36939,Bird,85,256,341
36939,Mammal,8,80,88
36939,Reptile,8,51,59
36939,fw_fish,20,40,60
36940,Amphibian,3,24,27
36940,Bird,81,260,341
36940,Mammal,8,82,90
36940,Reptile,8,53,61
36940,fw_fish,18,46,64
36941,Amphibian,3,24,27
36941,Bird,82,263,345
36941,Mammal,8,82,90
36941,Reptile,8,53,61
36941,fw_fish,18,46,64
36942,Amphibian,3,24,27
36942,Bird,81,264,345
36942,Mammal,8,81,89
36942,Reptile,8,53,61
36942,fw_fish,18,46,64
36943,Amphibian,3,25,28
36943,Bird,83,277,360
36943,Mammal,7,88,95
36943,Reptile,8,54,62
36943,fw_fish,19,46,65
36944,Amphibian,3,23,26
36944,Bird,80,263,343
36944,Mammal,7,81,88
36944,Reptile,8,53,61
36944,fw_fish,18,46,64
36945,Amphibian,2,20,22
36945,Bird,67,282,349
36945,Mammal,5,76,81
36945,Reptile,6,51,57
36945,fw_fish,27,51,78
36946,Amphibian,2,23,25
36946,Bird,77,290,367
36946,Mammal,6,81,87
36946,Reptile,6,51,57
36946,fw_fish,27,51,78
36947,Amphibian,3,30,33
36947,Bird,90,253,343
36947,Mammal,8,82,90
36947,Reptile,10,52,62
36947,fw_fish,20,40,60
36948,Amphibian,3,26,29
36948,Bird,85,259,344
36948,Mammal,8,79,87
36948,Reptile,8,52,60
36948,fw_fish,18,46,64
36949,Amphibian,3,25,28
36949,Bird,87,259,346
36949,Mammal,7,83,90
36949,Reptile,8,53,61
36949,fw_fish,56,101,157
36950,Amphibian,3,26,29
36950,Bird,82,262,344
36950,Mammal,8,78,86
36950,Reptile,7,54,61
36950,fw_fish,18,46,64
36951,Amphibian,3,24,27
36951,Bird,83,259,342
36951,Mammal,7,78,85
36951,Reptile,8,54,62
36951,fw_fish,27,51,78
36952,Amphibian,3,24,27
36952,Bird,81,265,346
36952,Mammal,7,80,87
36952,Reptile,7,54,61
36952,fw_fish,27,51,78
36953,Amphibian,3,22,25
36953,Bird,80,258,338
36953,Mammal,8,80,88
36953,Reptile,7,52,59
36953,fw_fish,27,51,78
36954,Amphibian,3,22,25
36954,Bird,80,258,338
36954,Mammal,9,78,87
36954,Reptile,7,52,59
36954,fw_fish,27,51,78
36955,Amphibian,3,22,25
36955,Bird,77,264,341
36955,Mammal,8,80,88
36955,Reptile,7,51,58
36955,fw_fish,27,51,78
36956,Amphibian,3,22,25
36956,Bird,77,263,340
36956,Mammal,8,80,88
36956,Reptile,7,51,58
36956,fw_fish,27,51,78
36957,Amphibian,3,22,25
36957,Bird,77,266,343
36957,Mammal,7,78,85
36957,Reptile,6,51,57
36957,fw_fish,27,51,78
36958,Amphibian,3,30,33
36958,Bird,89,260,349
36958,Mammal,8,79,87
36958,Reptile,11,56,67
36958,fw_fish,24,50,74
36959,Amphibian,3,25,28
36959,Bird,86,254,340
36959,Mammal,8,79,87
36959,Reptile,10,53,63
36959,fw_fish,55,99,154
36960,Amphibian,3,24,27
36960,Bird,85,255,340
36960,Mammal,8,80,88
36960,Reptile,9,52,61
36960,fw_fish,55,99,154
36961,Amphibian,3,24,27
36961,Bird,87,260,347
36961,Mammal,8,79,87
36961,Reptile,11,54,65
36961,fw_fish,54,99,153
36962,Amphibian,3,23,26
36962,Bird,82,257,339
36962,Mammal,8,76,84
36962,Reptile,9,54,63
36962,fw_fish,64,105,169
36963,Amphibian,3,23,26
36963,Bird,82,257,339
36963,Mammal,8,76,84
36963,Reptile,9,54,63
36963,fw_fish,59,101,160
36964,Amphibian,3,23,26
36964,Bird,82,257,339
36964,Mammal,9,78,87
36964,Reptile,7,52,59
36964,fw_fish,27,51,78
36965,Amphibian,3,24,27
36965,Bird,82,260,342
36965,Mammal,9,78,87
36965,Reptile,7,54,61
36965,fw_fish,27,51,78
36966,Amphibian,3,22,25
36966,Bird,81,257,338
36966,Mammal,8,75,83
36966,Reptile,7,52,59
36966,fw_fish,27,51,78
36967,Amphibian,3,22,25
36967,Bird,81,260,341
36967,Mammal,8,76,84
36967,Reptile,7,52,59
36967,fw_fish,27,51,78
36968,Amphibian,3,22,25
36968,Bird,81,261,342
36968,Mammal,8,75,83
36968,Reptile,7,50,57
36968,fw_fish,27,51,78
36969,Amphibian,3,24,27
36969,Bird,82,261,343
36969,Mammal,9,73,82
36969,Reptile,7,50,57
36969,fw_fish,27,51,78
36971,Amphibian,3,34,37
36971,Bird,94,290,384
36971,Mammal,10,96,106
36971,Reptile,11,59,70
36971,fw_fish,29,59,88
36972,Amphibian,2,29,31
36972,Bird,93,268,361
36972,Mammal,9,84,93
36972,Reptile,12,56,68
36972,fw_fish,18,46,64
36973,Amphibian,2,29,31
36973,Bird,95,265,360
36973,Mammal,9,79,88
36973,Reptile,11,55,66
36973,fw_fish,19,45,64
36974,Amphibian,2,31,33
36974,Bird,91,270,361
36974,Mammal,9,88,97
36974,Reptile,11,51,62
36974,fw_fish,19,45,64
36975,Amphibian,3,32,35
36975,Bird,92,276,368
36975,Mammal,9,90,99
36975,Reptile,11,53,64
36975,fw_fish,19,45,64
36976,Amphibian,3,33,36
36976,Bird,92,281,373
36976,Mammal,9,94,103
36976,Reptile,10,55,65
36976,fw_fish,19,45,64
36977,Amphibian,3,33,36
36977,Bird,91,291,382
36977,Mammal,10,92,102
36977,Reptile,10,56,66
36977,fw_fish,19,41,60
36978,Amphibian,3,34,37
36978,Bird,94,286,380
36978,Mammal,9,93,102
36978,Reptile,10,56,66
36978,fw_fish,19,43,62
36979,Amphibian,2,32,34
36979,Bird,98,275,373
36979,Mammal,9,89,98
36979,Reptile,13,55,68
36979,fw_fish,22,45,67
36980,Amphibian,3,33,36
36980,Bird,92,274,366
36980,Mammal,9,89,98
36980,Reptile,10,50,60
36980,fw_fish,22,45,67
36981,Amphibian,1,25,26
36981,Bird,83,269,352
36981,Mammal,7,85,92
36981,Reptile,6,50,56
36981,fw_fish,12,31,43
36982,Amphibian,1,26,27
36982,Bird,83,268,351
36982,Mammal,7,86,93
36982,Reptile,8,52,60
36982,fw_fish,12,31,43
36983,Amphibian,2,29,31
36983,Bird,91,271,362
36983,Mammal,9,86,95
36983,Reptile,10,50,60
36983,fw_fish,13,31,44
36984,Amphibian,4,64,68
36984,Bird,184,491,675
36984,Bird,0,2,2
36984,Mammal,8,84,92
36984,Mammal,9,83,92
36984,Reptile,10,49,59
36984,fw_fish,20,37,57
36986,Amphibian,2,30,32
36986,Bird,91,250,341
36986,Mammal,8,80,88
36986,Reptile,10,50,60
36986,fw_fish,20,40,60
36987,Amphibian,2,29,31
36987,Bird,90,255,345
36987,Mammal,9,78,87
36987,Reptile,12,54,66
36987,fw_fish,20,40,60
36988,Amphibian,2,31,33
36988,Bird,91,261,352
36988,Mammal,9,83,92
36988,Reptile,12,55,67
36988,fw_fish,21,42,63
36989,Amphibian,2,30,32
36989,Bird,95,262,357
36989,Mammal,9,78,87
36989,Reptile,12,57,69
36989,fw_fish,21,42,63
36990,Amphibian,0,27,27
36990,Bird,70,302,372
36990,Mammal,7,97,104
36990,Reptile,6,69,75
36990,fw_fish,24,56,80
36991,Amphibian,2,32,34
36991,Bird,87,301,388
36991,Mammal,8,88,96
36991,Reptile,8,65,73
36991,fw_fish,41,76,117
36992,Amphibian,2,30,32
36992,Bird,88,289,377
36992,Mammal,9,96,105
36992,Reptile,8,59,67
36992,fw_fish,28,58,86
36993,Amphibian,2,32,34
36993,Bird,87,284,371
36993,Mammal,9,92,101
36993,Reptile,9,58,67
36993,fw_fish,28,58,86
36994,Amphibian,2,28,30
36994,Bird,89,256,345
36994,Mammal,9,75,84
36994,Reptile,12,57,69
36994,fw_fish,53,98,151
36995,Amphibian,2,28,30
36995,Bird,89,254,343
36995,Mammal,7,69,76
36995,Reptile,12,58,70
36995,fw_fish,52,97,149
36996,Amphibian,2,29,31
36996,Bird,88,257,345
36996,Mammal,8,77,85
36996,Reptile,12,56,68
36996,fw_fish,24,53,77
36997,Amphibian,4,26,30
36997,Bird,85,249,334
36997,Mammal,8,77,85
36997,Reptile,11,53,64
36997,fw_fish,54,99,153
36998,Amphibian,4,26,30
36998,Bird,88,257,345
36998,Mammal,10,78,88
36998,Reptile,11,56,67
36998,fw_fish,62,103,165
36999,Amphibian,4,27,31
36999,Bird,87,248,335
36999,Mammal,10,73,83
36999,Reptile,12,58,70
36999,fw_fish,42,77,119
37000,Amphibian,3,28,31
37000,Bird,85,244,329
37000,Mammal,7,65,72
37000,Reptile,13,60,73
37000,fw_fish,59,101,160
37001,Amphibian,4,29,33
37001,Bird,87,256,343
37001,Mammal,12,72,84
37001,Reptile,13,61,74
37001,fw_fish,62,103,165
37002,Amphibian,4,29,33
37002,Bird,91,253,344
37002,Mammal,9,67,76
37002,Reptile,13,61,74
37002,fw_fish,62,105,167
37003,Amphibian,4,30,34
37003,Bird,90,251,341
37003,Mammal,10,70,80
37003,Reptile,13,62,75
37003,fw_fish,58,101,159
37004,Amphibian,4,25,29
37004,Bird,89,248,337
37004,Mammal,10,73,83
37004,Reptile,11,59,70
37004,fw_fish,46,81,127
37005,Amphibian,4,30,34
37005,Bird,89,246,335
37005,Mammal,10,71,81
37005,Reptile,14,59,73
37005,fw_fish,47,85,132
37006,Amphibian,4,27,31
37006,Bird,86,250,336
37006,Mammal,10,79,89
37006,Reptile,10,54,64
37006,fw_fish,47,85,132
37007,Amphibian,3,26,29
37007,Bird,83,255,338
37007,Mammal,11,76,87
37007,Reptile,9,49,58
37007,fw_fish,47,85,132
37009,Amphibian,4,37,41
37009,Bird,106,287,393
37009,Mammal,12,99,111
37009,Reptile,16,60,76
37009,fw_fish,18,37,55
37010,Amphibian,5,45,50
37010,Bird,116,302,418
37010,Mammal,14,105,119
37010,Reptile,17,65,82
37010,fw_fish,26,68,94
37012,Amphibian,5,35,40
37012,Bird,101,261,362
37012,Mammal,13,90,103
37012,Reptile,15,58,73
37012,fw_fish,21,61,82
37013,Amphibian,6,57,63
37013,Bird,119,308,427
37013,Mammal,15,108,123
37013,Reptile,20,63,83
37013,fw_fish,30,70,100
37014,Amphibian,6,45,51
37014,Bird,112,273,385
37014,Mammal,15,99,114
37014,Reptile,18,61,79
37014,fw_fish,24,58,82
37015,Amphibian,4,32,36
37015,Bird,95,248,343
37015,Mammal,13,84,97
37015,Reptile,14,58,72
37015,fw_fish,21,61,82
37016,Amphibian,6,42,48
37016,Bird,106,257,363
37016,Mammal,15,90,105
37016,Reptile,16,60,76
37016,fw_fish,36,75,111
37017,Amphibian,6,40,46
37017,Bird,106,255,361
37017,Mammal,14,89,103
37017,Reptile,16,59,75
37017,fw_fish,21,61,82
37018,Amphibian,5,30,35
37018,Bird,93,245,338
37018,Mammal,13,80,93
37018,Reptile,14,58,72
37018,fw_fish,27,65,92
37019,Amphibian,4,28,32
37019,Bird,88,244,332
37019,Mammal,11,79,90
37019,Reptile,13,57,70
37019,fw_fish,23,62,85
37020,Amphibian,4,28,32
37020,Bird,88,245,333
37020,Mammal,11,79,90
37020,Reptile,12,57,69
37020,fw_fish,23,62,85
37021,Amphibian,4,30,34
37021,Bird,92,253,345
37021,Mammal,13,84,97
37021,Reptile,12,57,69
37021,fw_fish,21,61,82
37022,Amphibian,4,27,31
37022,Bird,87,250,337
37022,Mammal,11,78,89
37022,Reptile,10,55,65
37022,fw_fish,23,62,85
37023,Amphibian,4,28,32
37023,Bird,87,248,335
37023,Mammal,10,80,90
37023,Reptile,12,56,68
37023,fw_fish,23,62,85
37024,Amphibian,4,28,32
37024,Bird,86,252,338
37024,Mammal,11,78,89
37024,Reptile,10,54,64
37024,fw_fish,23,62,85
37025,Amphibian,4,28,32
37025,Bird,84,252,336
37025,Mammal,11,78,89
37025,Reptile,9,54,63
37025,fw_fish,23,62,85
37026,Amphibian,3,26,29
37026,Bird,84,257,341
37026,Mammal,11,76,87
37026,Reptile,9,47,56
37026,fw_fish,15,40,55
37027,Amphibian,4,30,34
37027,Bird,97,260,357
37027,Mammal,13,81,94
37027,Reptile,15,61,76
37027,fw_fish,33,76,109
37028,Amphibian,4,28,32
37028,Bird,92,243,335
37028,Mammal,10,72,82
37028,Reptile,14,59,73
37028,fw_fish,47,84,131
37029,Amphibian,3,28,31
37029,Bird,84,242,326
37029,Mammal,8,65,73
37029,Reptile,13,60,73
37029,fw_fish,59,101,160
37030,Amphibian,3,27,30
37030,Bird,87,245,332
37030,Mammal,10,66,76
37030,Reptile,13,61,74
37030,fw_fish,42,77,119
37031,Amphibian,3,26,29
37031,Bird,89,241,330
37031,Mammal,9,66,75
37031,Reptile,13,60,73
37031,fw_fish,62,107,169
37032,Amphibian,3,26,29
37032,Bird,87,240,327
37032,Mammal,10,65,75
37032,Reptile,13,60,73
37032,fw_fish,59,103,162
37033,Amphibian,5,29,34
37033,Bird,90,244,334
37033,Mammal,10,71,81
37033,Reptile,14,59,73
37033,fw_fish,47,84,131
37034,Amphibian,2,26,28
37034,Bird,86,240,326
37034,Mammal,7,64,71
37034,Reptile,12,59,71
37034,fw_fish,56,103,159
37035,Amphibian,2,26,28
37035,Bird,85,241,326
37035,Mammal,7,64,71
37035,Reptile,12,59,71
37035,fw_fish,49,97,146
37036,Amphibian,0,23,23
37036,Bird,55,275,330
37036,Mammal,6,98,104
37036,Reptile,6,70,76
37036,fw_fish,23,53,76
37037,Amphibian,0,23,23
37037,Bird,60,280,340
37037,Mammal,7,98,105
37037,Reptile,5,71,76
37037,fw_fish,23,53,76
37038,Amphibian,1,23,24
37038,Bird,41,270,311
37038,Mammal,8,101,109
37038,Reptile,4,66,70
37038,fw_fish,36,70,106
37039,Amphibian,0,23,23
37039,Bird,53,276,329
37039,Mammal,7,103,110
37039,Reptile,7,69,76
37039,fw_fish,23,53,76
37119,Amphibian,0,23,23
37119,Bird,43,289,332
37119,Mammal,8,115,123
37119,Reptile,7,74,81
37119,fw_fish,13,41,54
37121,Amphibian,0,28,28
37121,Bird,63,308,371
37121,Mammal,7,113,120
37121,Reptile,9,87,96
37121,fw_fish,16,59,75
37122,Amphibian,0,25,25
37122,Bird,63,302,365
37122,Mammal,7,106,113
37122,Reptile,7,75,82
37122,fw_fish,16,57,73
37123,Amphibian,0,23,23
37123,Bird,49,283,332
37123,Mammal,8,111,119
37123,Reptile,5,73,78
37123,fw_fish,20,66,86
37124,Amphibian,2,22,24
37124,Bird,35,295,330
37124,Mammal,7,110,117
37124,Reptile,6,73,79
37124,fw_fish,11,40,51
37125,Amphibian,2,22,24
37125,Bird,32,289,321
37125,Mammal,7,108,115
37125,Reptile,3,67,70
37125,fw_fish,13,41,54
37126,Amphibian,0,23,23
37126,Bird,55,292,347
37126,Mammal,7,103,110
37126,Reptile,5,72,77
37126,fw_fish,20,65,85
37128,Amphibian,0,32,32
37128,Bird,54,306,360
37128,Mammal,9,115,124
37128,Reptile,10,88,98
37128,fw_fish,23,80,103
37129,Amphibian,1,32,33
37129,Bird,43,306,349
37129,Mammal,10,128,138
37129,Reptile,10,88,98
37129,fw_fish,15,54,69
37130,Amphibian,0,23,23
37130,Bird,45,288,333
37130,Mammal,8,116,124
37130,Reptile,7,76,83
37130,fw_fish,14,42,56
37131,Amphibian,0,31,31
37131,Bird,52,310,362
37131,Mammal,10,117,127
37131,Reptile,11,86,97
37131,fw_fish,24,64,88
37132,Amphibian,4,34,38
37132,Bird,71,389,460
37132,Mammal,8,141,149
37132,Reptile,11,99,110
37132,fw_fish,30,85,115
37133,Amphibian,4,23,27
37133,Bird,27,315,342
37133,Mammal,3,96,99
37133,Reptile,3,58,61
37133,fw_fish,20,44,64
37134,Amphibian,1,22,23
37134,Bird,38,288,326
37134,Mammal,9,117,126
37134,Reptile,5,70,75
37134,fw_fish,13,41,54
37136,Amphibian,3,20,23
37136,Bird,31,292,323
37136,Mammal,7,105,112
37136,Reptile,2,68,70
37136,fw_fish,15,41,56
37137,Amphibian,4,23,27
37137,Bird,30,308,338
37137,Mammal,3,100,103
37137,Reptile,2,58,60
37137,fw_fish,16,40,56
37144,Amphibian,0,23,23
37144,Bird,58,296,354
37144,Mammal,7,107,114
37144,Reptile,5,73,78
37144,fw_fish,16,57,73
37146,Amphibian,3,20,23
37146,Bird,29,295,324
37146,Mammal,6,104,110
37146,Reptile,2,65,67
37146,fw_fish,15,39,54
37147,Amphibian,0,26,26
37147,Bird,67,315,382
37147,Mammal,8,105,113
37147,Reptile,9,79,88
37147,fw_fish,17,59,76
37148,Amphibian,0,26,26
37148,Bird,63,302,365
37148,Mammal,7,107,114
37148,Reptile,7,77,84
37148,fw_fish,16,57,73
37149,Amphibian,0,23,23
37149,Bird,62,301,363
37149,Mammal,6,92,98
37149,Reptile,5,68,73
37149,fw_fish,16,57,73
37151,Amphibian,3,20,23
37151,Bird,30,301,331
37151,Mammal,6,101,107
37151,Reptile,2,67,69
37151,fw_fish,16,48,64
37152,Amphibian,3,20,23
37152,Bird,32,292,324
37152,Mammal,6,105,111
37152,Reptile,3,67,70
37152,fw_fish,22,56,78
37153,Amphibian,4,22,26
37153,Bird,30,300,330
37153,Mammal,5,101,106
37153,Reptile,2,61,63
37153,fw_fish,15,39,54
37154,Amphibian,0,35,35
37154,Bird,61,304,365
37154,Mammal,9,117,126
37154,Reptile,9,86,95
37154,fw_fish,23,80,103
37155,Amphibian,0,26,26
37155,Bird,65,307,372
37155,Mammal,7,105,112
37155,Reptile,8,77,85
37155,fw_fish,16,57,73
37156,Amphibian,4,22,26
37156,Bird,30,306,336
37156,Mammal,4,100,104
37156,Reptile,2,60,62
37156,fw_fish,15,39,54
37159,Amphibian,0,35,35
37159,Bird,62,312,374
37159,Mammal,10,117,127
37159,Reptile,9,87,96
37159,fw_fish,21,75,96
37160,Amphibian,4,22,26
37160,Bird,30,307,337
37160,Mammal,4,100,104
37160,Reptile,2,60,62
37160,fw_fish,15,39,54
37164,Amphibian,4,24,28
37164,Bird,31,309,340
37164,Mammal,3,99,102
37164,Reptile,3,57,60
37164,fw_fish,15,36,51
37169,Amphibian,0,23,23
37169,Bird,56,285,341
37169,Mammal,7,88,95
37169,Reptile,5,67,72
37169,fw_fish,20,65,85
37170,Amphibian,4,22,26
37170,Bird,29,310,339
37170,Mammal,6,98,104
37170,Reptile,2,62,64
37170,fw_fish,20,48,68
37172,Amphibian,4,23,27
37172,Bird,30,302,332
37172,Mammal,3,100,103
37172,Reptile,2,58,60
37172,fw_fish,15,36,51
37173,Amphibian,4,22,26
37173,Bird,30,301,331
37173,Mammal,3,99,102
37173,Reptile,2,60,62
37173,fw_fish,15,36,51
37176,Amphibian,2,22,24
37176,Bird,36,292,328
37176,Mammal,7,110,117
37176,Reptile,4,73,77
37176,fw_fish,11,40,51
37179,Amphibian,0,23,23
37179,Bird,52,284,336
37179,Mammal,8,109,117
37179,Reptile,5,74,79
37179,fw_fish,20,66,86
37180,Amphibian,2,23,25
37180,Bird,38,295,333
37180,Mammal,8,115,123
37180,Reptile,8,74,82
37180,fw_fish,11,40,51
37181,Amphibian,0,23,23
37181,Bird,52,286,338
37181,Mammal,7,104,111
37181,Reptile,5,71,76
37181,fw_fish,20,65,85
37182,Amphibian,0,23,23
37182,Bird,51,285,336
37182,Mammal,7,103,110
37182,Reptile,6,71,77
37182,fw_fish,20,65,85
39873,Amphibian,4,29,33
39873,Bird,87,256,343
39873,Mammal,12,72,84
39873,Reptile,13,61,74
39873,fw_fish,62,103,165
40672,Amphibian,0,40,40
40672,Bird,96,275,371
40672,Mammal,15,124,139
40672,Reptile,10,69,79
40672,fw_fish,14,68,82
40673,Amphibian,0,42,42
40673,Bird,92,267,359
40673,Mammal,15,123,138
40673,Reptile,9,65,74
40673,fw_fish,14,68,82
40674,Amphibian,1,41,42
40674,Bird,95,276,371
40674,Mammal,15,128,143
40674,Reptile,8,67,75
40674,fw_fish,14,68,82
40675,Amphibian,1,41,42
40675,Bird,95,267,362
40675,Mammal,15,126,141
40675,Reptile,9,65,74
40675,fw_fish,14,68,82
40676,Amphibian,1,42,43
40676,Bird,97,277,374
40676,Mammal,15,125,140
40676,Reptile,10,70,80
40676,fw_fish,14,68,82
40677,Amphibian,0,38,38
40677,Bird,94,261,355
40677,Mammal,15,118,133
40677,Reptile,10,68,78
40677,fw_fish,14,68,82
40678,Amphibian,2,48,50
40678,Bird,99,301,400
40678,Mammal,15,131,146
40678,Reptile,12,77,89
40678,fw_fish,16,87,103
40679,Amphibian,0,41,41
40679,Bird,91,276,367
40679,Mammal,14,126,140
40679,Reptile,8,63,71
40679,fw_fish,14,68,82
40680,Amphibian,0,39,39
40680,Bird,96,273,369
40680,Mammal,15,121,136
40680,Reptile,10,70,80
40680,fw_fish,14,68,82
40682,Amphibian,0,40,40
40682,Bird,96,276,372
40682,Mammal,15,121,136
40682,Reptile,10,71,81
40682,fw_fish,14,68,82
40683,Amphibian,0,41,41
40683,Bird,97,276,373
40683,Mammal,15,123,138
40683,Reptile,11,72,83
40683,fw_fish,14,68,82
40684,Amphibian,1,40,41
40684,Bird,97,276,373
40684,Mammal,15,126,141
40684,Reptile,10,67,77
40684,fw_fish,14,68,82
40685,Amphibian,0,40,40
40685,Bird,93,267,360
40685,Mammal,15,121,136
40685,Reptile,10,67,77
40685,fw_fish,14,68,82
40686,Amphibian,0,40,40
40686,Bird,97,275,372
40686,Mammal,15,124,139
40686,Reptile,10,70,80
40686,fw_fish,14,68,82
40687,Amphibian,0,40,40
40687,Bird,96,277,373
40687,Mammal,15,123,138
40687,Reptile,10,71,81
40687,fw_fish,14,68,82
40688,Amphibian,1,42,43
40688,Bird,96,268,364
40688,Mammal,15,124,139
40688,Reptile,9,64,73
40688,fw_fish,14,68,82
40689,Amphibian,0,39,39
40689,Bird,94,260,354
40689,Mammal,15,118,133
40689,Reptile,10,68,78
40689,fw_fish,14,68,82
40690,Amphibian,0,39,39
40690,Bird,95,265,360
40690,Mammal,15,119,134
40690,Reptile,10,68,78
40690,fw_fish,14,68,82
40691,Amphibian,1,37,38
40691,Bird,96,281,377
40691,Mammal,14,114,128
40691,Reptile,12,73,85
40691,fw_fish,7,48,55
40698,Amphibian,1,35,36
40698,Bird,97,282,379
40698,Mammal,14,112,126
40698,Reptile,12,73,85
40698,fw_fish,7,48,55
40699,Amphibian,1,39,40
40699,Bird,97,287,384
40699,Mammal,15,114,129
40699,Reptile,12,74,86
40699,fw_fish,16,75,91
40700,Amphibian,1,35,36
40700,Bird,98,283,381
40700,Mammal,12,110,122
40700,Reptile,12,75,87
40700,fw_fish,7,48,55
40730,Amphibian,1,39,40
40730,Bird,96,276,372
40730,Mammal,15,120,135
40730,Reptile,11,75,86
40730,fw_fish,14,72,86
40731,Amphibian,1,33,34
40731,Bird,94,274,368
40731,Mammal,13,108,121
40731,Reptile,12,72,84
40731,fw_fish,5,46,51
40734,Amphibian,1,36,37
40734,Bird,96,283,379
40734,Mammal,15,117,132
40734,Reptile,12,74,86
40734,fw_fish,16,75,91
40735,Amphibian,1,39,40
40735,Bird,95,270,365
40735,Mammal,15,116,131
40735,Reptile,11,70,81
40735,fw_fish,14,68,82
40737,Amphibian,0,32,32
40737,Bird,90,301,391
40737,Mammal,11,117,128
40737,Reptile,12,75,87
40737,fw_fish,6,47,53
40739,Amphibian,1,38,39
40739,Bird,99,283,382
40739,Mammal,15,112,127
40739,Reptile,13,72,85
40739,fw_fish,14,73,87
40740,Amphibian,1,36,37
40740,Bird,97,282,379
40740,Mammal,14,113,127
40740,Reptile,12,75,87
40740,fw_fish,7,48,55
40741,Amphibian,1,36,37
40741,Bird,97,283,380
40741,Mammal,15,117,132
40741,Reptile,12,75,87
40741,fw_fish,7,48,55
40747,Amphibian,0,33,33
40747,Bird,69,264,333
40747,Mammal,11,125,136
40747,Reptile,6,64,70
40747,fw_fish,10,65,75
40748,Amphibian,0,31,31
40748,Bird,73,267,340
40748,Mammal,11,123,134
40748,Reptile,6,62,68
40748,fw_fish,10,63,73
40749,Amphibian,0,32,32
40749,Bird,72,268,340
40749,Mammal,10,128,138
40749,Reptile,7,65,72
40749,fw_fish,11,75,86
40752,Amphibian,0,31,31
40752,Bird,80,274,354
40752,Mammal,12,131,143
40752,Reptile,7,68,75
40752,fw_fish,11,75,86
40753,Amphibian,0,32,32
40753,Bird,82,266,348
40753,Mammal,12,133,145
40753,Reptile,6,65,71
40753,fw_fish,11,75,86
40754,Amphibian,0,35,35
40754,Bird,90,271,361
40754,Mammal,14,129,143
40754,Reptile,7,64,71
40754,fw_fish,11,75,86
40755,Amphibian,0,33,33
40755,Bird,76,272,348
40755,Mammal,11,126,137
40755,Reptile,7,63,70
40755,fw_fish,10,65,75
40756,Amphibian,0,37,37
40756,Bird,87,276,363
40756,Mammal,13,132,145
40756,Reptile,7,65,72
40756,fw_fish,10,65,75
40757,Amphibian,0,30,30
40757,Bird,79,262,341
40757,Mammal,12,129,141
40757,Reptile,7,65,72
40757,fw_fish,10,65,75
40758,Amphibian,0,29,29
40758,Bird,75,267,342
40758,Mammal,10,131,141
40758,Reptile,7,63,70
40758,fw_fish,9,74,83
40759,Amphibian,1,28,29
40759,Bird,63,275,338
40759,Mammal,10,128,138
40759,Reptile,5,63,68
40759,fw_fish,11,78,89
40760,Amphibian,0,36,36
40760,Bird,85,272,357
40760,Mammal,13,134,147
40760,Reptile,7,65,72
40760,fw_fish,9,70,79
40762,Amphibian,0,39,39
40762,Bird,89,276,365
40762,Mammal,14,128,142
40762,Reptile,8,61,69
40762,fw_fish,14,68,82
40764,Amphibian,0,38,38
40764,Bird,93,292,385
40764,Mammal,14,132,146
40764,Reptile,8,69,77
40764,fw_fish,16,82,98
40765,Amphibian,0,33,33
40765,Bird,81,276,357
40765,Mammal,11,126,137
40765,Reptile,7,61,68
40765,fw_fish,16,80,96
40766,Amphibian,0,32,32
40766,Bird,70,277,347
40766,Mammal,11,127,138
40766,Reptile,7,61,68
40766,fw_fish,11,48,59
40767,Amphibian,0,24,24
40767,Bird,60,278,338
40767,Mammal,10,130,140
40767,Reptile,6,59,65
40767,fw_fish,11,48,59
40768,Amphibian,0,46,46
40768,Bird,101,365,466
40768,Mammal,15,151,166
40768,Reptile,14,95,109
40768,fw_fish,27,95,122
40769,Amphibian,0,29,29
40769,Bird,61,275,336
40769,Mammal,10,123,133
40769,Reptile,5,59,64
40769,fw_fish,24,87,111
40770,Amphibian,0,26,26
40770,Bird,59,276,335
40770,Mammal,10,127,137
40770,Reptile,4,59,63
40770,fw_fish,24,87,111
40771,Amphibian,0,30,30
40771,Bird,69,270,339
40771,Mammal,11,122,133
40771,Reptile,7,61,68
40771,fw_fish,14,68,82
40772,Amphibian,0,31,31
40772,Bird,70,271,341
40772,Mammal,11,121,132
40772,Reptile,7,62,69
40772,fw_fish,16,80,96
40773,Amphibian,0,27,27
40773,Bird,61,284,345
40773,Mammal,10,128,138
40773,Reptile,6,61,67
40773,fw_fish,20,55,75
40774,Amphibian,0,30,30
40774,Bird,71,279,350
40774,Mammal,11,130,141
40774,Reptile,7,64,71
40774,fw_fish,11,48,59
40775,Amphibian,0,31,31
40775,Bird,71,276,347
40775,Mammal,11,124,135
40775,Reptile,7,64,71
40775,fw_fish,14,68,82
40776,Amphibian,0,33,33
40776,Bird,71,276,347
40776,Mammal,11,122,133
40776,Reptile,6,59,65
40776,fw_fish,24,85,109
40777,Amphibian,0,27,27
40777,Bird,61,275,336
40777,Mammal,10,126,136
40777,Reptile,5,60,65
40777,fw_fish,10,65,75
40778,Amphibian,0,32,32
40778,Bird,75,274,349
40778,Mammal,11,125,136
40778,Reptile,7,65,72
40778,fw_fish,21,87,108
40779,Amphibian,0,32,32
40779,Bird,78,279,357
40779,Mammal,11,127,138
40779,Reptile,7,65,72
40779,fw_fish,11,48,59
